eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1325,20.21,20.03,20.03,19.51,19.07,17.45
2016-01-01,1325,21.2,20.88,20.93,21.36,21.68,20.21
2015-01-01,1325,21.21,21.47,21.68,20.42,21.47,21.2
2014-01-01,1325,19.35,19.56,18.74,19.05,20.31,21.21
2013-01-01,1325,18.49,21.35,22.85,17.84,19.25,19.35
2012-01-01,1325,17.21,16.87,16.67,15.85,18.39,18.49
2011-01-01,1325,22.43,22.34,21.18,20.01,17.11,17.21
2010-01-01,1325,20.86,20.47,20.65,19.62,23.06,22.43
2009-01-01,1325,8.23,8.59,12.98,15.06,23.99,20.86
2008-01-01,1325,9.91,10.06,10.28,8.24,6.76,8.23
2007-01-01,1325,7.84,8.17,7.99,9.61,10.25,9.91
2006-01-01,1325,8.85,8.92,8.3,7.32,8.47,7.84
2005-01-01,1325,6.56,7.36,6.63,6.66,6.7,8.85
2004-01-01,1325,7.32,7.4,7.14,5.66,5.55,6.56
2003-01-01,1325,6.82,7.03,10.3,7.21,7.98,7.32
2002-01-01,1325,6.96,7.11,6.96,6.02,5.22,6.82
2001-01-01,1325,10.87,9.74,9.15,7.63,5.76,6.96
2000-01-01,1325,13.17,13.12,12.03,11.88,10.1,10.87
