eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1527,87.06,83.88,79.95,80.79,83.66,54.44
2016-01-01,1527,63.75,64.2,62.93,81.73,91.56,87.06
2015-01-01,1527,46.72,48.79,44.37,39.61,49.74,63.75
2014-01-01,1527,32.55,33.67,32.46,37.56,37.49,46.72
2013-01-01,1527,17.11,18.96,18.44,22.27,28.67,32.55
2012-01-01,1527,18.6,18.0,17.16,18.24,16.47,17.11
2011-01-01,1527,19.92,19.84,20.72,17.52,14.57,18.6
2010-01-01,1527,23.88,26.03,22.99,21.84,24.95,19.92
2009-01-01,1527,15.41,15.71,19.6,18.79,23.17,23.88
2008-01-01,1527,23.8,23.93,21.15,13.49,12.23,15.41
2007-01-01,1527,27.25,27.53,29.97,34.34,30.67,23.8
2006-01-01,1527,29.03,28.78,27.84,22.4,23.85,27.25
2005-01-01,1527,35.91,35.46,34.31,33.34,38.52,29.03
2004-01-01,1527,23.08,22.73,23.78,23.78,29.48,35.91
2003-01-01,1527,17.68,17.52,17.37,19.83,22.9,23.08
2002-01-01,1527,15.62,16.34,16.34,13.47,15.06,17.68
2001-01-01,1527,9.52,10.55,9.08,8.63,9.18,15.62
2000-01-01,1527,18.53,19.85,17.72,11.06,9.42,9.52
