eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1604,17.54,17.5,17.0,15.91,14.58,13.6
2016-01-01,1604,11.49,11.7,11.49,11.79,15.91,17.54
2015-01-01,1604,10.84,10.92,10.84,10.53,10.93,11.49
2014-01-01,1604,9.41,9.52,8.7,9.04,9.86,10.84
2013-01-01,1604,7.11,7.03,7.11,7.21,7.24,9.41
2012-01-01,1604,5.73,5.47,5.96,6.14,7.14,7.11
2011-01-01,1604,6.67,6.36,7.89,6.48,4.98,5.73
2010-01-01,1604,5.49,5.53,4.88,4.31,5.06,6.67
2009-01-01,1604,4.44,6.2,6.79,5.14,5.08,5.49
2008-01-01,1604,7.27,8.01,7.91,5.29,3.42,4.44
2007-01-01,1604,6.92,7.1,6.15,7.2,7.59,7.27
2006-01-01,1604,5.91,5.87,6.06,6.65,5.82,6.92
2005-01-01,1604,10.75,10.39,13.68,9.53,5.72,5.91
2004-01-01,1604,18.58,19.13,15.55,14.57,11.16,10.75
2003-01-01,1604,16.38,17.07,22.12,16.38,19.27,18.58
2002-01-01,1604,21.72,21.58,21.45,15.64,14.11,16.38
2001-01-01,1604,16.66,15.72,15.72,12.02,8.67,21.72
2000-01-01,1604,34.81,28.47,29.31,21.63,13.83,16.66
