eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1609,6.72,6.43,6.02,6.24,7.7,15.16
2016-01-01,1609,4.44,4.44,4.37,4.13,5.11,6.72
2015-01-01,1609,6.35,6.34,6.43,5.39,4.35,4.44
2014-01-01,1609,6.82,6.9,7.01,6.93,6.82,6.35
2013-01-01,1609,6.52,6.45,6.49,6.39,6.31,6.82
2012-01-01,1609,7.19,7.01,7.12,6.47,6.77,6.52
2011-01-01,1609,6.94,6.95,7.66,7.86,6.83,7.19
2010-01-01,1609,7.06,7.12,7.78,6.68,7.69,6.94
2009-01-01,1609,5.0,5.43,5.32,5.0,5.9,7.06
2008-01-01,1609,8.08,8.16,8.2,6.24,5.03,5.0
2007-01-01,1609,10.47,10.51,10.01,10.16,10.08,8.08
2006-01-01,1609,5.99,6.6,7.35,6.55,7.75,10.47
2005-01-01,1609,6.21,6.1,5.9,6.09,5.86,5.99
2004-01-01,1609,9.28,9.16,7.14,6.55,7.48,6.21
2003-01-01,1609,5.0,5.3,4.44,5.15,4.64,9.28
2002-01-01,1609,5.32,6.67,5.77,5.67,4.18,5.0
2001-01-01,1609,2.94,2.81,2.41,2.01,1.63,5.32
2000-01-01,1609,5.63,5.81,4.99,4.36,2.94,2.94
