eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1417,5.5,5.25,5.2,4.96,4.87,4.57
2016-01-01,1417,5.1,4.96,4.81,4.56,5.48,5.5
2015-01-01,1417,8.13,8.28,8.53,7.12,5.83,5.1
2014-01-01,1417,8.28,8.23,7.94,8.23,8.09,8.13
2013-01-01,1417,8.61,8.42,8.72,8.6,8.57,8.28
2012-01-01,1417,8.85,8.46,9.39,9.2,9.48,8.61
2011-01-01,1417,9.39,9.71,9.18,8.79,7.6,8.85
2010-01-01,1417,7.94,7.85,8.61,9.05,10.69,9.39
2009-01-01,1417,5.18,5.29,5.27,5.74,6.2,7.94
2008-01-01,1417,9.15,9.71,9.76,6.52,4.5,5.18
2007-01-01,1417,8.6,8.52,7.4,8.74,9.67,9.15
2006-01-01,1417,4.47,4.58,5.59,5.2,6.43,8.6
2005-01-01,1417,6.89,6.76,6.07,7.08,5.5,4.47
2004-01-01,1417,6.38,6.57,5.46,5.74,5.41,6.89
2003-01-01,1417,3.98,4.15,3.34,5.41,5.09,6.38
2002-01-01,1417,5.5,5.32,5.37,8.05,9.62,3.98
2001-01-01,1417,4.33,4.03,3.37,2.82,2.61,5.5
2000-01-01,1417,8.79,8.93,7.03,7.22,4.76,4.33
