eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2419,23.2,22.51,21.97,22.81,23.58,23.0
2016-01-01,2419,20.17,17.54,16.64,20.55,20.84,23.2
2015-01-01,2419,14.9,15.36,14.94,12.32,12.44,20.17
2014-01-01,2419,19.28,19.68,17.21,18.11,14.81,14.9
2013-01-01,2419,13.98,13.65,13.52,14.49,14.19,19.28
2012-01-01,2419,13.84,13.8,14.23,13.92,14.2,13.98
2011-01-01,2419,15.96,15.14,16.41,14.77,14.47,13.84
2010-01-01,2419,15.28,14.9,13.41,14.05,16.67,15.96
2009-01-01,2419,6.15,7.1,7.2,7.85,13.41,15.28
2008-01-01,2419,6.55,7.04,7.3,4.88,3.47,6.15
2007-01-01,2419,10.01,9.3,8.65,11.04,8.81,6.55
2006-01-01,2419,5.77,5.78,7.36,6.04,5.93,10.01
2005-01-01,2419,4.8,4.71,4.12,5.3,4.78,5.77
2004-01-01,2419,7.49,7.72,6.78,4.36,3.68,4.8
2003-01-01,2419,8.75,8.59,7.88,9.17,7.39,7.49
2002-01-01,2419,16.77,16.53,15.16,9.75,9.1,8.75
2001-01-01,2419,24.03,23.09,22.46,18.08,9.81,16.77
2000-01-01,2419,110.91,111.31,77.92,28.0,34.81,24.03
