eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1445,8.75,8.69,8.58,8.52,8.32,8.28
2016-01-01,1445,8.72,8.52,8.31,8.81,8.96,8.75
2015-01-01,1445,8.1,8.63,10.86,9.8,9.06,8.72
2014-01-01,1445,8.75,8.66,8.54,8.41,8.13,8.1
2013-01-01,1445,5.76,5.69,5.73,5.99,6.99,8.75
2012-01-01,1445,5.89,5.74,5.62,5.52,6.1,5.76
2011-01-01,1445,6.39,6.49,6.49,6.22,5.71,5.89
2010-01-01,1445,5.73,5.73,5.85,5.7,6.34,6.39
2009-01-01,1445,4.64,4.82,4.92,3.91,4.54,5.73
2008-01-01,1445,4.48,4.6,4.62,3.87,4.07,4.64
2007-01-01,1445,3.17,3.31,3.06,3.54,5.88,4.48
2006-01-01,1445,2.16,2.13,2.4,2.56,2.57,3.17
2005-01-01,1445,2.61,2.46,2.3,2.68,2.38,2.16
2004-01-01,1445,3.95,4.98,3.86,3.17,3.27,2.61
2003-01-01,1445,2.9,2.95,2.55,2.99,2.83,3.95
2002-01-01,1445,4.27,4.33,4.0,3.5,3.05,2.9
2001-01-01,1445,4.0,3.65,3.29,3.11,3.23,4.27
2000-01-01,1445,6.31,6.14,7.0,6.79,5.1,4.0
