eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2515,6.53,6.21,6.06,6.23,6.74,8.21
2016-01-01,2515,5.97,5.65,5.43,4.9,5.31,6.53
2015-01-01,2515,6.94,6.8,6.88,7.53,7.49,5.97
2014-01-01,2515,7.69,7.59,7.16,7.22,6.97,6.94
2013-01-01,2515,7.77,7.34,7.39,7.24,8.1,7.69
2012-01-01,2515,7.27,6.98,6.8,6.24,6.89,7.77
2011-01-01,2515,7.6,7.65,8.36,8.11,6.34,7.27
2010-01-01,2515,6.56,6.64,6.33,6.09,6.59,7.6
2009-01-01,2515,6.14,6.99,7.09,6.81,7.57,6.56
2008-01-01,2515,8.28,8.8,8.2,5.68,5.15,6.14
2007-01-01,2515,5.31,5.49,5.11,5.64,7.83,8.28
2006-01-01,2515,2.67,2.71,3.16,3.41,3.16,5.31
2005-01-01,2515,3.31,3.33,3.2,3.31,3.27,2.67
2004-01-01,2515,4.53,4.66,3.86,3.96,3.53,3.31
2003-01-01,2515,2.47,2.66,1.66,2.8,2.88,4.53
2002-01-01,2515,2.0,2.43,2.44,1.93,1.39,2.47
2001-01-01,2515,2.14,1.86,1.53,1.48,1.09,2.0
2000-01-01,2515,4.39,4.13,3.64,3.45,1.74,2.14
