eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1513,18.07,18.02,17.11,18.88,21.16,20.88
2016-01-01,1513,15.53,15.83,15.83,16.05,16.11,18.07
2015-01-01,1513,16.96,17.56,17.68,14.56,14.11,15.53
2014-01-01,1513,18.56,19.05,17.9,18.65,17.94,16.96
2013-01-01,1513,13.68,13.64,14.14,14.1,15.21,18.56
2012-01-01,1513,13.69,13.33,13.49,13.33,13.3,13.68
2011-01-01,1513,13.58,13.61,13.61,13.01,11.63,13.69
2010-01-01,1513,12.77,12.64,12.43,12.16,13.76,13.58
2009-01-01,1513,10.95,10.95,11.25,11.02,12.57,12.77
2008-01-01,1513,16.48,17.35,16.54,13.12,8.92,10.95
2007-01-01,1513,12.05,12.11,13.17,13.94,23.01,16.48
2006-01-01,1513,13.16,13.29,13.93,12.08,11.4,12.05
2005-01-01,1513,7.18,7.15,7.36,7.28,10.69,13.16
2004-01-01,1513,6.52,7.15,5.97,6.02,7.13,7.18
2003-01-01,1513,4.49,4.65,3.83,4.94,5.06,6.52
2002-01-01,1513,4.69,4.58,4.58,5.03,4.08,4.49
2001-01-01,1513,4.93,4.7,4.04,3.8,2.93,4.69
2000-01-01,1513,4.62,5.37,4.96,5.14,4.38,4.93
