eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,9919,10.54,10.64,10.59,10.64,10.98,11.76
2016-01-01,9919,11.05,10.72,10.67,9.96,10.74,10.54
2015-01-01,9919,12.39,12.35,12.44,12.16,10.11,11.05
2014-01-01,9919,13.56,13.56,13.02,12.75,13.03,12.39
2013-01-01,9919,13.04,12.87,13.09,12.6,13.47,13.56
2012-01-01,9919,12.53,12.18,11.88,11.32,12.87,13.04
2011-01-01,9919,15.98,15.94,15.77,14.98,12.91,12.53
2010-01-01,9919,17.83,17.75,16.32,15.33,18.06,15.98
2009-01-01,9919,12.14,11.83,15.14,12.83,17.51,17.83
2008-01-01,9919,14.0,13.7,14.33,12.08,8.91,12.14
2007-01-01,9919,11.76,11.54,12.12,17.38,17.39,14.0
2006-01-01,9919,9.02,9.4,9.26,10.53,10.17,11.76
2005-01-01,9919,8.88,8.7,8.08,8.71,8.82,9.02
2004-01-01,9919,10.47,10.03,10.19,10.13,9.94,8.88
2003-01-01,9919,6.88,6.85,7.38,6.48,7.69,10.47
2002-01-01,9919,5.47,5.82,6.47,5.62,6.17,6.88
2001-01-01,9919,5.3,4.72,4.48,4.8,4.73,5.47
2000-01-01,9919,6.15,6.84,5.76,6.51,4.13,5.3
