eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2316,17.95,18.35,18.05,17.3,20.2,16.9
2016-01-01,2316,29.9,28.9,25.35,28.7,19.6,17.95
2015-01-01,2316,18.15,20.9,22.8,29.3,25.0,29.9
2014-01-01,2316,16.2,15.8,16.15,16.35,14.1,18.15
2013-01-01,2316,12.5,12.1,11.85,12.2,13.1,16.2
2012-01-01,2316,13.3,12.95,14.05,14.0,13.95,12.5
2011-01-01,2316,18.95,18.9,17.6,18.15,15.45,13.3
2010-01-01,2316,12.75,12.85,13.7,12.7,18.2,18.95
2009-01-01,2316,5.86,6.4,6.97,7.34,9.95,12.75
2008-01-01,2316,8.7,8.37,8.4,5.7,4.19,5.86
2007-01-01,2316,15.15,15.35,13.6,14.5,12.7,8.7
2006-01-01,2316,14.55,14.6,14.15,11.1,11.0,15.15
2005-01-01,2316,13.62,13.01,10.51,12.11,11.6,14.55
2004-01-01,2316,19.12,20.4,18.3,15.74,15.08,13.62
2003-01-01,2316,11.44,12.49,10.06,11.25,13.54,19.12
2002-01-01,2316,19.85,19.58,20.13,15.92,15.46,11.44
2001-01-01,2316,29.46,28.45,25.43,17.57,10.02,19.85
2000-01-01,2316,36.75,47.25,37.8,40.45,33.67,29.46
