eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2702,15.24,15.19,15.33,15.05,13.95,15.45
2016-01-01,2702,14.36,14.46,14.73,15.05,16.14,15.24
2015-01-01,2702,14.05,14.14,14.4,14.05,12.77,14.36
2014-01-01,2702,14.84,14.92,14.59,15.13,14.95,14.05
2013-01-01,2702,15.18,15.34,15.14,14.87,15.75,14.84
2012-01-01,2702,14.97,14.54,15.01,13.22,17.11,15.18
2011-01-01,2702,18.09,17.92,18.55,19.29,15.65,14.97
2010-01-01,2702,17.98,18.08,16.76,18.11,19.42,18.09
2009-01-01,2702,14.45,15.84,18.7,20.81,17.36,17.98
2008-01-01,2702,20.86,22.76,21.63,15.23,10.44,14.45
2007-01-01,2702,21.85,22.14,19.46,21.34,20.15,20.86
2006-01-01,2702,13.23,14.91,23.19,20.46,19.29,21.85
2005-01-01,2702,7.11,7.65,7.51,17.13,16.05,13.23
2004-01-01,2702,6.97,6.86,5.95,5.83,5.32,7.11
2003-01-01,2702,4.27,4.38,3.39,4.07,4.64,6.97
2002-01-01,2702,5.35,5.72,5.72,4.7,3.96,4.27
2001-01-01,2702,5.8,5.66,5.35,4.72,3.87,5.35
2000-01-01,2702,9.73,10.36,8.41,7.86,5.46,5.8
