eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1905,10.07,9.7,9.2,9.24,10.62,10.86
2016-01-01,1905,8.62,8.63,8.53,8.25,8.22,10.07
2015-01-01,1905,8.81,10.05,10.33,8.89,9.62,8.62
2014-01-01,1905,8.44,8.44,8.58,9.05,8.47,8.81
2013-01-01,1905,9.35,8.92,9.01,8.67,8.81,8.44
2012-01-01,1905,10.33,9.95,9.71,8.76,9.47,9.35
2011-01-01,1905,14.13,14.05,13.92,12.9,9.62,10.33
2010-01-01,1905,14.3,13.75,13.32,11.4,12.85,14.13
2009-01-01,1905,9.29,9.42,9.25,9.37,11.23,14.3
2008-01-01,1905,18.55,17.78,19.11,17.06,9.33,9.29
2007-01-01,1905,11.35,13.62,12.49,13.3,18.35,18.55
2006-01-01,1905,8.82,8.97,11.76,12.1,11.0,11.35
2005-01-01,1905,9.4,9.26,7.97,8.19,8.78,8.82
2004-01-01,1905,14.16,12.88,10.01,10.04,11.42,9.4
2003-01-01,1905,8.76,9.87,7.53,8.63,9.71,14.16
2002-01-01,1905,6.82,7.26,6.04,7.41,4.78,8.76
2001-01-01,1905,5.97,5.63,4.95,4.57,3.95,6.82
2000-01-01,1905,15.14,15.88,14.54,11.45,5.68,5.97
