eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2032,10.74,10.49,10.05,9.8,9.78,10.54
2016-01-01,2032,8.97,9.73,10.12,9.13,9.86,10.74
2015-01-01,2032,9.97,9.82,10.58,9.68,8.45,8.97
2014-01-01,2032,10.92,10.83,10.61,11.36,11.34,9.97
2013-01-01,2032,9.14,8.97,9.1,8.97,9.63,10.92
2012-01-01,2032,9.57,9.05,9.18,8.7,10.92,9.14
2011-01-01,2032,15.25,15.21,14.54,13.57,9.96,9.57
2010-01-01,2032,19.04,19.13,18.71,13.67,15.62,15.25
2009-01-01,2032,7.88,10.06,9.36,12.03,11.98,19.04
2008-01-01,2032,18.61,19.4,18.17,10.82,7.86,7.88
2007-01-01,2032,22.68,25.46,23.25,22.59,23.34,18.61
2006-01-01,2032,10.56,11.12,10.5,9.59,11.75,22.68
2005-01-01,2032,7.48,7.63,6.59,7.09,7.53,10.56
2004-01-01,2032,10.22,9.71,7.17,8.67,10.23,7.48
2003-01-01,2032,5.4,6.41,5.93,7.12,6.8,10.22
2002-01-01,2032,2.6,3.05,2.57,4.23,3.88,5.4
2001-01-01,2032,1.87,1.87,1.83,1.77,1.83,2.6
2000-01-01,2032,2.79,3.2,2.71,2.49,2.01,1.87
