eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2104,22.94,23.25,23.06,24.66,37.81,38.28
2016-01-01,2104,17.82,17.42,16.81,16.74,19.43,22.94
2015-01-01,2104,19.22,19.73,19.58,19.49,17.6,17.82
2014-01-01,2104,16.15,16.57,16.43,16.94,19.31,19.22
2013-01-01,2104,16.65,16.34,16.52,16.44,15.98,16.15
2012-01-01,2104,13.84,13.45,14.13,13.55,16.34,16.65
2011-01-01,2104,12.49,13.25,13.38,13.6,10.88,13.84
2010-01-01,2104,13.32,13.47,13.8,12.9,13.31,12.49
2009-01-01,2104,13.53,13.99,12.76,11.56,13.52,13.32
2008-01-01,2104,15.49,15.43,15.27,11.93,9.63,13.53
2007-01-01,2104,11.43,11.67,11.49,12.7,16.11,15.49
2006-01-01,2104,4.45,4.48,5.7,7.7,8.78,11.43
2005-01-01,2104,3.31,3.26,3.09,3.41,3.94,4.45
2004-01-01,2104,3.26,3.31,2.99,2.85,3.37,3.31
2003-01-01,2104,2.98,2.99,2.41,2.86,2.82,3.26
2002-01-01,2104,3.17,3.11,3.12,2.71,2.45,2.98
2001-01-01,2104,4.41,4.27,3.8,3.2,2.13,3.17
2000-01-01,2104,6.27,6.73,5.93,6.67,5.01,4.41
