eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2302,6.47,6.29,6.11,5.7,5.88,6.6
2016-01-01,2302,6.1,6.16,5.65,5.8,6.32,6.47
2015-01-01,2302,7.71,7.98,8.4,7.46,6.47,6.1
2014-01-01,2302,7.13,7.97,6.91,7.22,6.3,7.71
2013-01-01,2302,4.58,4.01,4.15,4.17,4.51,7.13
2012-01-01,2302,4.28,4.09,4.22,3.73,4.05,4.58
2011-01-01,2302,6.36,6.34,6.53,6.49,4.2,4.28
2010-01-01,2302,6.11,6.37,7.85,8.29,7.39,6.36
2009-01-01,2302,4.46,4.88,4.69,3.52,5.13,6.11
2008-01-01,2302,7.85,8.12,7.35,6.21,3.99,4.46
2007-01-01,2302,17.24,17.26,14.62,14.77,14.38,7.85
2006-01-01,2302,8.07,10.06,9.24,9.72,8.15,17.24
2005-01-01,2302,14.69,13.12,11.18,12.61,9.72,8.07
2004-01-01,2302,24.85,24.97,21.09,14.79,11.4,14.69
2003-01-01,2302,19.58,20.65,17.57,22.81,17.71,24.85
2002-01-01,2302,33.59,40.59,34.13,23.89,18.14,19.58
2001-01-01,2302,42.03,36.64,31.07,21.37,14.08,33.59
2000-01-01,2302,116.94,129.69,96.41,72.78,33.41,42.03
