eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1528,10.21,10.07,10.16,9.74,11.02,14.62
2016-01-01,1528,9.69,9.29,8.94,9.4,9.46,10.21
2015-01-01,1528,10.36,10.5,10.22,8.36,8.62,9.69
2014-01-01,1528,13.25,13.16,13.07,12.94,11.57,10.36
2013-01-01,1528,10.68,10.51,12.08,12.89,12.81,13.25
2012-01-01,1528,11.33,11.06,10.17,9.12,9.28,10.68
2011-01-01,1528,11.2,11.49,13.21,13.07,11.71,11.33
2010-01-01,1528,8.57,10.86,11.45,9.89,12.71,11.2
2009-01-01,1528,5.36,5.26,5.74,5.71,6.54,8.57
2008-01-01,1528,10.22,10.19,9.79,8.81,6.47,5.36
2007-01-01,1528,10.86,11.78,11.07,11.83,12.71,10.22
2006-01-01,1528,5.69,5.62,6.39,6.46,7.84,10.86
2005-01-01,1528,3.3,3.3,3.21,3.8,4.56,5.69
2004-01-01,1528,4.27,4.58,3.97,3.28,3.46,3.3
2003-01-01,1528,3.66,3.4,2.61,3.97,3.3,4.27
2002-01-01,1528,3.47,3.86,3.5,2.93,2.53,3.66
2001-01-01,1528,5.16,5.46,4.41,2.95,2.49,3.47
2000-01-01,1528,4.06,4.93,4.69,5.65,3.94,5.16
