eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1314,11.6,11.9,11.35,11.9,14.15,12.85
2016-01-01,1314,8.13,8.02,8.07,7.5,7.65,11.6
2015-01-01,1314,11.1,11.5,11.35,9.56,8.7,8.13
2014-01-01,1314,12.8,12.6,11.65,12.25,9.75,11.1
2013-01-01,1314,15.31,15.31,15.22,14.73,14.5,12.8
2012-01-01,1314,24.39,23.6,23.26,18.96,20.27,15.31
2011-01-01,1314,25.27,24.84,23.5,21.97,23.19,24.39
2010-01-01,1314,9.21,9.38,10.88,10.85,14.79,25.27
2009-01-01,1314,5.21,5.66,5.46,6.88,7.01,9.21
2008-01-01,1314,9.67,11.15,11.78,8.13,4.98,5.21
2007-01-01,1314,6.68,7.12,6.02,7.72,10.83,9.67
2006-01-01,1314,4.74,5.03,5.35,4.91,5.07,6.68
2005-01-01,1314,5.1,5.31,5.45,5.22,5.57,4.74
2004-01-01,1314,4.66,4.76,3.65,3.31,4.47,5.1
2003-01-01,1314,2.56,2.8,2.05,2.65,2.63,4.66
2002-01-01,1314,4.38,4.31,3.43,2.86,1.64,2.56
2001-01-01,1314,3.53,3.18,2.39,1.74,1.5,4.38
2000-01-01,1314,9.95,10.46,9.89,8.63,4.41,3.53
