eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1474,10.45,10.27,10.05,10.54,11.04,11.28
2016-01-01,1474,8.8,8.71,9.44,9.1,9.37,10.45
2015-01-01,1474,7.49,7.94,8.09,9.7,9.01,8.8
2014-01-01,1474,7.69,7.48,7.06,7.28,7.32,7.49
2013-01-01,1474,5.26,5.22,5.38,5.78,6.75,7.69
2012-01-01,1474,5.92,5.7,5.61,5.39,5.75,5.26
2011-01-01,1474,7.43,7.9,8.12,7.83,6.45,5.92
2010-01-01,1474,5.86,5.84,6.47,6.24,9.14,7.43
2009-01-01,1474,3.47,3.52,3.57,3.61,4.31,5.86
2008-01-01,1474,5.94,5.93,5.97,4.42,3.32,3.47
2007-01-01,1474,5.93,6.19,6.39,6.64,7.1,5.94
2006-01-01,1474,4.87,5.01,5.63,5.02,4.93,5.93
2005-01-01,1474,5.77,5.72,5.17,4.95,4.78,4.87
2004-01-01,1474,6.17,6.42,5.97,5.76,5.77,5.77
2003-01-01,1474,5.23,5.52,4.61,5.13,5.05,6.17
2002-01-01,1474,4.09,4.18,5.53,5.06,6.5,5.23
2001-01-01,1474,3.32,3.62,3.04,2.36,2.99,4.09
2000-01-01,1474,3.94,4.06,4.46,3.24,5.06,3.32
