eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2504,8.01,7.48,7.81,8.7,8.63,8.95
2016-01-01,2504,8.85,8.57,7.73,7.72,7.18,8.01
2015-01-01,2504,9.45,9.45,9.36,8.94,8.11,8.85
2014-01-01,2504,10.57,10.53,9.58,9.45,9.72,9.45
2013-01-01,2504,10.88,10.39,10.44,10.57,10.57,10.57
2012-01-01,2504,10.24,9.98,9.93,9.15,10.48,10.88
2011-01-01,2504,11.03,11.91,12.08,12.96,10.24,10.24
2010-01-01,2504,11.55,11.72,10.94,11.47,12.5,11.03
2009-01-01,2504,9.54,10.09,10.71,12.51,13.48,11.55
2008-01-01,2504,15.35,16.87,17.42,10.3,6.71,9.54
2007-01-01,2504,12.18,12.89,12.64,13.52,16.2,15.35
2006-01-01,2504,5.67,5.82,7.88,10.13,9.37,12.18
2005-01-01,2504,5.02,4.69,4.36,4.81,5.64,5.67
2004-01-01,2504,5.55,6.32,4.52,4.52,4.6,5.02
2003-01-01,2504,2.15,2.33,1.85,2.36,2.49,5.55
2002-01-01,2504,2.34,2.66,2.77,1.98,1.61,2.15
2001-01-01,2504,3.84,3.69,3.22,1.82,1.76,2.34
2000-01-01,2504,6.38,6.08,5.16,4.63,3.07,3.84
