eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2915,44.59,44.64,44.64,41.46,43.13,52.67
2016-01-01,2915,46.93,42.35,39.99,45.84,47.35,44.59
2015-01-01,2915,55.7,61.62,62.28,57.92,52.93,46.93
2014-01-01,2915,56.23,56.62,55.15,59.47,55.62,55.7
2013-01-01,2915,50.49,47.73,50.49,49.04,56.64,56.23
2012-01-01,2915,41.42,38.92,37.49,34.99,51.22,50.49
2011-01-01,2915,55.67,57.86,54.02,46.94,33.57,41.42
2010-01-01,2915,52.46,54.23,49.0,59.86,62.4,55.67
2009-01-01,2915,17.51,17.78,20.02,25.89,30.47,52.46
2008-01-01,2915,18.9,19.88,20.17,15.38,11.81,17.51
2007-01-01,2915,15.06,14.56,13.46,14.5,19.75,18.9
2006-01-01,2915,6.59,6.65,6.9,10.94,11.36,15.06
2005-01-01,2915,9.33,9.21,8.07,7.79,7.39,6.59
2004-01-01,2915,7.85,7.61,7.55,7.61,7.05,9.33
2003-01-01,2915,9.06,9.24,8.75,9.43,8.13,7.85
2002-01-01,2915,9.8,9.86,9.86,9.86,9.24,9.06
2001-01-01,2915,10.35,9.98,10.04,9.8,9.49,9.8
2000-01-01,2915,9.73,9.86,8.81,9.12,8.93,10.35
