eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2371,12.15,11.9,11.05,13.1,12.65,22.2
2016-01-01,2371,5.35,5.17,4.97,5.05,7.66,12.15
2015-01-01,2371,8.39,8.36,8.1,6.95,5.1,5.35
2014-01-01,2371,9.38,9.36,9.73,9.55,9.0,8.39
2013-01-01,2371,7.21,7.1,7.46,7.67,7.76,9.38
2012-01-01,2371,8.61,8.0,8.17,6.42,7.7,7.21
2011-01-01,2371,16.5,14.15,13.9,13.4,11.0,8.61
2010-01-01,2371,18.28,17.85,15.05,13.36,15.64,16.5
2009-01-01,2371,17.45,18.51,22.24,19.32,17.45,18.28
2008-01-01,2371,43.32,44.98,43.2,27.89,17.37,17.45
2007-01-01,2371,32.87,33.7,31.69,35.01,41.54,43.32
2006-01-01,2371,17.07,19.32,25.04,32.28,28.72,32.87
2005-01-01,2371,26.58,26.58,22.19,23.74,21.6,17.07
2004-01-01,2371,31.81,33.23,30.03,31.21,31.69,26.58
2003-01-01,2371,15.07,16.02,13.17,16.14,19.34,31.81
2002-01-01,2371,30.5,35.48,32.64,21.72,15.67,15.07
2001-01-01,2371,28.85,28.31,25.4,20.13,12.22,30.5
2000-01-01,2371,63.68,63.12,52.79,46.33,34.02,28.85
