eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,2404,56.87,54.68,54.85,59.98,50.4,61.49
2016-01-01,2404,39.42,39.27,34.62,40.0,40.38,56.87
2015-01-01,2404,23.78,24.28,25.27,23.74,27.74,39.42
2014-01-01,2404,25.16,25.73,22.72,22.22,21.68,23.78
2013-01-01,2404,17.22,16.72,18.43,18.56,20.1,25.16
2012-01-01,2404,19.07,17.59,15.84,15.95,15.95,17.22
2011-01-01,2404,21.78,21.75,21.45,21.83,15.98,19.07
2010-01-01,2404,14.87,14.97,14.58,14.87,20.62,21.78
2009-01-01,2404,6.14,6.6,6.8,6.89,7.73,14.87
2008-01-01,2404,11.5,11.7,11.66,10.23,7.93,6.14
2007-01-01,2404,10.2,10.52,10.67,12.68,11.74,11.5
2006-01-01,2404,8.01,8.16,8.66,8.11,8.14,10.2
2005-01-01,2404,9.0,9.05,8.42,8.82,9.66,8.01
2004-01-01,2404,10.8,10.88,9.86,8.11,9.25,9.0
2003-01-01,2404,4.99,5.17,4.83,6.01,7.63,10.8
2002-01-01,2404,6.6,6.5,5.86,4.61,5.56,4.99
2001-01-01,2404,4.25,3.87,3.63,2.99,2.62,6.6
2000-01-01,2404,6.27,7.14,6.14,5.31,4.31,4.25
