eventime,index,evenPrice,evenPrice5d,evenPrice1m,evenPrice3m,evenPrice6m,evenPrice1y
2017-01-01,1611,7.32,7.27,7.08,7.27,8.45,10.23
2016-01-01,1611,8.17,7.72,7.1,6.99,7.3,7.32
2015-01-01,1611,9.68,9.36,10.69,8.22,7.73,8.17
2014-01-01,1611,12.19,12.42,11.74,11.24,10.32,9.68
2013-01-01,1611,16.0,15.46,15.28,13.47,13.56,12.19
2012-01-01,1611,17.84,17.29,19.36,17.46,19.06,16.0
2011-01-01,1611,21.36,20.68,20.27,20.19,16.1,17.84
2010-01-01,1611,22.91,22.52,20.63,19.28,20.11,21.36
2009-01-01,1611,9.82,10.15,10.01,10.34,16.53,22.91
2008-01-01,1611,11.67,12.05,13.14,10.68,8.52,9.82
2007-01-01,1611,10.6,10.89,10.99,11.28,12.77,11.67
2006-01-01,1611,9.67,11.51,12.02,11.45,10.7,10.6
2005-01-01,1611,5.73,5.52,5.27,6.73,7.77,9.67
2004-01-01,1611,5.42,6.04,5.77,5.3,5.23,5.73
2003-01-01,1611,3.4,3.56,3.24,3.84,4.3,5.42
2002-01-01,1611,4.02,4.08,4.04,3.71,3.17,3.4
2001-01-01,1611,3.92,3.5,3.5,3.19,2.76,4.02
2000-01-01,1611,6.26,6.74,6.23,5.65,4.69,3.92
