,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,34.83,425.12,253.53,216.98,5.44,3.18,114.77,8.01,45.56,5.31,0.86,0.7,0.87,2.46,0.67,0.21,5.06,101.01,-4.42
2016-01-01,32.84,435.66,257.49,229.67,116.87,3.7,98.64,6.72,54.31,4.95,0.92,8.03,12.84,41.14,8.65,2.96,12.86,85.14,-10.23
2015-01-01,43.55,284.28,183.87,148.59,164.85,4.75,76.84,5.76,63.36,6.23,1.25,19.39,35.47,96.14,15.39,7.53,70.84,87.89,14.8
2014-01-01,47.48,290.0,160.99,122.58,90.84,4.4,82.95,6.22,58.68,6.98,1.32,21.15,42.54,100.85,15.84,8.01,51.04,85.93,20.2
2013-01-01,54.4,242.96,138.24,118.03,38.04,4.11,88.8,7.43,49.12,5.57,1.15,11.92,27.26,52.65,10.06,4.25,27.4,74.51,17.05
2012-01-01,50.0,536.0,104.0,76.0,59.0,4.62,79.0,6.21,58.77,2.17,0.8,9.0,17.0,29.0,13.0,3.86,8.0,70.0,-10.42
