,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,50.18,134.36,100.71,81.4,454.41,39.45,9.25,38.29,9.53,8.88,3.04,11.56,21.68,107.02,3.8,9.07,24.95,72.28,7.55
2016-01-01,42.84,206.94,140.55,131.73,432.85,42.95,8.49,87.69,4.16,10.99,2.85,11.86,20.4,99.35,4.15,8.45,29.66,90.82,8.65
2015-01-01,41.12,270.5,161.3,156.55,5172.79,45.29,8.05,116.63,3.12,11.51,2.61,10.11,16.48,87.01,3.87,7.48,30.69,92.56,-1.16
2014-01-01,36.27,293.57,200.61,195.9,141.96,46.42,7.86,64.89,5.62,16.14,3.04,14.42,26.44,99.63,4.71,9.11,52.79,102.75,19.31
2013-01-01,62.49,341.17,130.6,118.56,46.91,36.85,9.9,38.01,9.6,34.08,3.85,9.61,24.0,53.2,2.44,4.39,46.52,148.06,37.89
