,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,41.5,137.64,244.25,219.12,640.92,5.06,72.13,2.66,137.21,0.31,0.17,1.41,1.89,4.23,6.63,0.33,8.67,14.88,0.99
2016-01-01,34.11,178.19,312.18,279.43,-506.21,3.78,96.56,2.02,180.69,0.43,0.18,-1.81,-2.85,-5.81,-11.5,-0.5,20.37,26.76,0.9
2015-01-01,11.57,250.13,835.92,748.5,21073.99,5.83,62.6,1.92,190.1,0.83,0.24,5.08,5.56,8.74,20.71,1.05,73.61,37.86,4.22
2014-01-01,6.3,441.84,1896.88,1694.87,-130164.71,7.33,49.79,1.15,317.39,0.88,0.14,-1.99,-2.1,-4.14,-13.99,-0.41,4.33,44.25,0.0
2013-01-01,4.01,913.42,3815.74,3501.27,1012.74,8.38,43.55,1.42,257.04,1.66,0.25,5.01,5.37,6.27,20.12,0.93,147.64,59.29,2.88
2012-01-01,11.85,362.74,1203.23,1008.83,17211.66,8.72,41.85,2.06,177.18,1.65,0.45,14.07,15.81,12.76,31.1,1.56,181.15,29.39,7.87
2011-01-01,9.94,290.3,2058.15,1822.51,165.5,12.22,29.86,2.41,151.45,1.06,0.45,16.39,21.52,8.98,35.7,1.32,287.04,0.0,6.42
2010-01-01,49.89,86.83,93.79,68.67,0.0,18.13,20.13,3.47,105.18,0.45,0.32,-2.71,-7.01,-7.91,-10.37,-0.21,9.41,0.0,2.15
