,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,54.85,161.25,125.31,72.88,8.83,4.17,87.52,3.84,95.05,2.45,0.8,6.44,12.35,156.75,7.17,9.75,19.71,64.78,7.81
2016-01-01,52.27,177.75,119.38,74.32,16.94,4.2,86.9,4.28,85.28,2.68,0.88,8.43,16.5,156.72,9.03,11.48,19.16,75.6,8.82
2015-01-01,50.86,162.8,103.69,61.93,15.72,4.35,83.9,4.14,88.16,2.63,0.88,8.5,16.79,144.12,9.03,11.2,3.41,70.8,2.45
2014-01-01,54.21,143.88,95.14,55.33,16.68,8.24,44.29,4.51,80.93,3.29,1.13,9.99,20.81,178.46,8.51,11.42,5.28,79.53,4.72
2013-01-01,53.37,149.65,102.6,52.94,14.72,19.82,18.41,4.17,87.52,3.85,1.26,12.47,25.45,156.18,9.21,10.18,42.87,89.71,34.79
