,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,66.93,645.72,99.59,74.21,2.83,5.53,66.0,5.1,71.56,2.59,0.32,2.87,5.57,10.62,5.88,0.91,9.4,-1.59,2.49
2016-01-01,65.77,527.36,93.9,81.93,-0.3,3.26,111.96,4.73,77.16,1.81,0.26,-0.73,-4.4,-1.34,-6.32,-0.72,0.0,0.0,0.0
2015-01-01,58.36,480.4,124.13,98.78,5.0,3.91,93.35,6.73,54.23,2.61,0.52,4.23,7.71,14.01,6.57,1.3,0.0,0.0,0.0
2014-01-01,52.65,327.04,169.15,127.11,8.84,5.21,70.05,8.28,44.08,2.59,0.72,7.76,7.39,22.12,9.66,2.1,8.29,7.49,1.57
