,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,34.46,349.15,225.36,199.11,210.32,3.65,100.0,10.01,36.46,5.0,0.96,12.95,19.05,78.2,13.43,7.49,6.36,128.51,-11.6
2016-01-01,30.03,345.34,307.13,267.13,685.43,3.52,103.69,9.95,36.68,4.54,1.07,17.28,25.71,107.75,16.23,9.5,76.5,143.74,10.46
2015-01-01,36.41,229.62,223.09,190.82,180.07,3.08,118.5,10.55,34.59,4.44,1.12,14.6,24.59,95.69,12.94,7.44,72.02,138.11,10.3
