,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,19.93,3800.91,427.29,267.63,10221.05,4.98,73.29,3.4,107.35,56.93,1.19,6.73,9.77,44.81,5.58,3.58,70.57,88.37,11.87
2016-01-01,24.61,3629.8,355.92,280.43,75101.78,3.08,118.5,4.56,80.04,74.22,1.07,13.11,18.84,71.75,12.24,6.07,42.8,86.85,2.85
2015-01-01,14.74,37393.21,652.23,598.66,0.0,3.25,112.3,9.37,38.95,454.31,1.35,24.1,29.76,91.3,17.89,7.58,41.11,143.02,0.0
2014-01-01,23.86,20464.48,419.25,356.04,0.0,4.27,85.48,5.86,62.28,567.49,1.53,38.72,52.78,246.07,25.25,10.35,123.04,172.99,22.61
