,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,64.16,594.38,141.74,102.24,7120.79,34.58,10.55,0.0,0.0,63.07,4.44,7.71,20.76,80.35,1.74,6.5,15.57,172.87,12.49
2016-01-01,61.33,517.76,144.91,112.22,881.79,29.7,12.28,0.0,0.0,54.48,4.14,4.54,11.01,43.91,1.09,3.54,21.14,179.3,14.74
2015-01-01,56.15,614.38,161.67,133.91,534.24,25.58,14.26,0.0,0.0,55.93,4.35,9.25,20.7,78.08,2.12,6.43,27.4,197.46,18.31
2014-01-01,54.59,565.99,163.58,139.61,282.83,23.49,15.53,0.0,0.0,45.78,4.13,8.98,18.7,67.12,2.17,5.48,25.63,185.63,14.05
2013-01-01,49.36,527.14,179.78,162.28,169.68,22.81,16.0,0.0,0.0,36.89,4.41,10.44,24.01,64.75,2.35,5.85,28.97,183.59,18.68
2012-01-01,63.36,405.26,124.78,106.11,0.0,22.19,16.44,0.0,0.0,47.63,4.31,5.34,16.56,20.53,1.06,2.35,13.66,168.8,19.47
