,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,33.05,373.34,268.74,196.85,34.92,3.89,93.83,3.57,102.24,4.22,0.84,8.94,12.93,48.26,10.36,3.35,26.70,85.38,5.44
2016,32.51,398.09,408.74,324.89,44.57,3.84,95.05,4.24,86.08,4.22,0.87,10.93,15.52,58.38,12.22,4.27,69.28,91.19,6.91
2015,29.67,405.61,484.80,381.06,32.57,3.67,99.45,3.75,97.33,4.24,0.86,8.86,12.79,42.67,9.96,3.35,98.06,90.79,8.74
2014,36.15,368.94,279.13,202.86,33.84,3.92,93.11,4.06,89.90,5.21,1.03,9.25,13.84,41.93,8.75,3.25,17.55,53.60,3.60
2013,33.95,352.36,242.61,180.21,19.92,4.03,90.57,4.36,83.71,5.31,1.11,5.18,7.47,23.93,4.45,1.77,21.79,61.00,0.97
2012,34.00,296.15,233.22,161.55,18.53,3.91,93.35,4.14,88.16,4.88,1.07,4.86,7.02,22.43,4.27,1.54,17.00,57.89,4.83
