,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,24.29,219.9,215.64,163.96,178.96,3.63,100.55,7.8,46.79,3.09,1.05,10.23,13.54,52.42,9.71,4.26,53.19,103.56,6.34
2016-01-01,25.48,283.01,224.39,165.8,123.35,3.66,99.72,7.24,50.41,4.39,1.06,8.03,10.78,39.93,7.5,3.18,78.46,136.03,12.01
2015-01-01,26.79,366.27,223.59,161.14,135.17,3.61,101.1,6.11,59.73,4.4,1.04,6.06,8.19,27.38,5.79,2.27,53.76,125.48,8.68
2014-01-01,26.22,281.03,246.22,160.44,42.15,3.92,93.11,5.64,64.71,3.96,1.08,4.59,6.2,19.27,4.15,1.63,26.86,75.25,3.32
2013-01-01,29.14,256.33,210.46,133.72,35.38,3.62,100.82,5.22,69.92,3.58,1.01,4.34,6.23,20.16,4.07,1.62,27.33,88.82,4.41
2012-01-01,35.91,223.33,172.56,109.13,26.98,4.0,91.25,5.82,62.71,4.02,1.2,8.01,13.32,26.25,6.59,2.96,56.81,100.62,15.73
