,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,38.3,395.14,207.83,56.55,1695.32,12.01,30.39,1.14,320.17,5.1,0.87,7.0,12.13,36.0,7.56,3.24,-68.69,-87.55,-43.55
2016-01-01,54.62,242.0,138.71,35.51,2066.72,13.04,27.99,1.21,301.65,3.72,0.83,9.93,18.48,37.68,11.64,8.15,9.16,1.74,10.2
2015-01-01,46.42,215.5,169.46,53.4,3641.62,8.22,44.4,1.14,320.17,2.83,0.81,14.5,29.8,61.34,16.15,5.13,-56.58,-7.36,-42.24
