,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,38.34,682.97,241.37,217.60,6.64,5.58,65.41,5.54,65.88,3.86,0.36,1.38,1.89,6.91,3.41,1.05,5.07,60.93,9.34
2016,28.18,747.55,329.30,311.97,144.31,7.03,51.92,8.15,44.78,3.85,0.51,12.11,15.85,107.98,23.25,9.12,59.96,86.39,8.24
2015,19.70,470.84,422.71,382.87,484.00,8.25,44.24,9.78,37.32,4.54,0.83,15.39,21.00,124.96,18.62,10.51,115.32,84.72,9.69
2014,34.78,343.72,230.59,199.18,285.82,9.30,39.24,10.26,35.57,4.80,0.93,16.02,24.50,103.60,17.18,10.12,35.67,70.51,7.24
2013,34.36,354.66,254.43,235.11,*****,10.26,35.57,8.06,45.28,4.18,0.69,15.78,20.90,136.43,22.87,12.51,68.12,71.32,-40.32
