,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,66.84,156.26,112.79,50.26,1.1,6.9,52.89,3.39,107.66,4.13,1.28,0.86,0.16,0.6,0.04,0.03,8.75,78.95,6.04
2016-01-01,64.83,111.16,99.99,49.13,6.83,7.28,50.13,3.59,101.67,4.26,1.43,4.2,10.3,29.1,2.56,2.31,43.41,85.26,71.84
2015-01-01,66.02,102.38,95.01,46.89,-0.38,5.89,61.96,3.24,112.65,3.67,1.33,-0.23,-3.27,-9.95,-0.86,-0.77,16.2,37.25,27.33
2014-01-01,68.59,148.63,122.09,62.0,-3.62,5.36,68.09,3.59,101.67,4.14,1.28,-3.12,-10.51,-26.72,-2.74,-2.71,-3.15,31.02,-6.27
2013-01-01,58.3,154.81,121.87,66.21,16.85,6.72,54.31,4.28,85.28,5.74,1.62,8.74,21.88,59.05,4.71,5.1,6.06,57.13,-0.51
2012-01-01,67.35,109.63,103.54,50.72,665.58,9.15,39.89,4.1,89.02,5.72,1.7,1.22,27.83,37.94,4.58,4.58,17.42,141.07,17.46
