,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,20.36,740.95,473.37,371.89,140.48,6.8,53.67,3.51,103.98,8.28,1.01,11.67,15.28,65.89,11.44,5.6,46.85,104.76,9.31
2016-01-01,28.6,537.42,299.19,216.04,260.97,7.18,50.83,3.99,91.47,8.56,1.35,13.72,19.06,74.25,10.1,5.32,57.86,82.06,12.13
2015-01-01,27.89,408.65,317.76,203.68,162.28,6.61,55.21,3.5,104.28,6.76,1.3,10.01,13.8,46.3,7.64,3.34,72.16,64.61,11.21
