,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,45.49,540.35,187.01,161.43,3073.06,4.89,74.64,7.80,46.79,10.61,1.31,11.63,20.43,67.59,8.90,4.81,17.68,266.33,7.81
2016,40.00,425.30,190.12,160.87,358.28,4.97,73.44,6.93,52.66,7.52,1.17,6.85,11.52,35.49,5.85,2.52,36.48,350.27,16.46
