,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,39.72,218.18,179.09,136.52,48.29,3.44,106.10,5.88,62.07,3.87,1.05,4.29,7.32,28.25,3.99,2.50,15.14,109.59,3.79
2016,44.33,207.31,162.26,120.58,48.36,3.56,102.52,6.13,59.54,3.47,1.05,3.72,6.21,25.22,3.47,2.18,21.06,77.72,9.12
2015,36.94,186.57,176.15,134.34,49.87,2.76,132.24,6.27,58.21,2.41,0.82,3.04,4.76,18.50,3.63,1.73,25.80,95.44,5.49
2014,35.93,185.54,175.66,141.32,72.44,3.31,110.27,9.21,39.63,2.83,1.00,5.60,8.36,32.03,5.53,3.01,20.75,101.35,5.77
2013,31.47,188.29,194.36,160.82,36.98,3.22,113.35,9.09,40.15,2.55,1.00,4.72,7.07,22.75,4.62,2.55,29.78,121.63,10.41
