,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,56.2,0.0,126.1,62.0,0.0,2.11,172.98,1.12,325.89,4.52,0.46,-15.98,-60.69,-65.36,-70.0,-4.56,-2.0,114.98,-1.71
2016-01-01,48.24,167.29,132.23,76.44,761.65,2.52,144.84,1.47,248.29,1.8,0.57,2.35,3.85,12.35,3.56,0.28,20.1,33.93,13.7
2015-01-01,51.06,234.96,144.74,90.92,-3.11,2.45,148.97,1.55,235.48,2.75,0.57,-1.14,-2.65,-1.6,-2.74,3.63,0.3,20.3,-3.43
2014-01-01,34.41,347.5,222.86,128.82,5442.07,3.75,97.33,2.01,181.59,4.19,0.79,8.51,11.81,36.92,9.25,2.63,0.0,23.77,0.0
2013-01-01,22.58,476.97,362.04,206.11,5736.43,2.74,133.21,1.57,232.48,4.65,0.75,9.94,13.21,33.46,11.6,2.63,0.0,39.79,0.0
