,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,62.65,1371.43,172.84,134.78,8.69,4.58,79.69,6.74,54.15,21.88,1.10,7.00,15.27,309.57,5.61,14.81,17.97,49.68,12.41
2016,49.18,956.33,143.59,108.31,44.18,4.55,80.21,6.72,54.31,18.30,1.24,12.18,22.47,222.29,9.60,14.01,11.00,28.68,-2.07
2015,42.76,834.29,216.43,167.86,127.75,4.95,73.73,7.41,49.25,34.42,1.70,16.64,26.73,187.86,9.73,12.57,46.89,68.00,20.36
2014,31.54,7162.57,242.07,179.53,23847.51,4.07,89.68,6.17,59.15,133.12,1.43,16.53,24.41,102.48,11.53,8.63,0.30,68.83,-12.52
2013,34.41,4588.35,285.74,243.71,686.10,5.68,64.26,11.31,32.27,153.54,1.87,22.50,35.92,74.45,12.01,6.17,65.40,141.26,25.80
2012,37.91,12996.21,257.20,232.30,,5.75,63.47,12.37,29.50,316.11,1.51,14.48,22.47,36.95,8.07,3.45,15.66,157.04,0.21
