,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,50.23,114.86,97.16,70.15,59.68,3.4,107.35,5.6,65.17,1.85,0.76,11.42,21.37,101.07,14.81,7.32,25.97,64.07,7.45
2016-01-01,44.45,146.1,121.81,94.34,38.22,3.59,101.67,5.07,71.99,1.97,0.74,10.5,18.27,83.45,13.83,5.96,41.83,79.33,14.18
2015-01-01,44.16,151.81,125.92,88.95,33.5,3.61,101.1,4.06,89.9,1.8,0.69,6.79,11.95,45.55,9.51,3.74,11.74,65.33,-1.5
2014-01-01,45.93,134.34,114.76,73.53,57.22,3.88,94.07,4.03,90.57,1.77,0.74,8.65,15.6,59.7,11.45,4.27,23.38,80.46,13.69
2013-01-01,45.46,124.67,118.73,81.69,44.69,4.06,89.9,4.06,89.9,1.7,0.77,6.38,11.91,38.19,8.02,2.8,26.94,98.04,15.17
