,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,27.48,403.63,103.57,100.42,45.72,15.52,23.51,52.05,7.01,1.63,0.31,6.89,9.69,62.97,21.62,5.16,63.84,121.18,26.13
2016-01-01,33.41,402.47,108.06,105.67,25.41,15.83,23.05,61.93,5.89,1.72,0.3,7.65,10.62,71.36,24.64,6.09,50.62,99.92,10.45
2015-01-01,28.23,552.89,264.7,259.69,28.79,15.92,22.92,46.37,7.87,1.87,0.31,9.12,13.26,83.37,28.3,7.65,79.05,117.19,3.89
2014-01-01,39.6,482.43,189.53,185.31,23.57,18.33,19.91,38.93,9.37,1.94,0.34,10.96,17.57,103.14,30.58,8.51,91.38,126.95,12.84
2013-01-01,41.01,343.15,45.0,42.18,13.94,22.08,16.53,35.26,10.35,2.31,0.38,10.74,20.19,94.69,26.57,8.42,39.01,126.53,39.35
