,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,67.52,890.33,124.87,39.53,1.23,6.78,53.83,1.2,304.16,30.78,1.33,1.01,1.01,0.37,0.16,0.06,-2.1,0.0,-9.14
2016-01-01,72.92,4833.17,137.13,44.98,-25.3,5.57,65.52,0.74,493.24,157.62,1.39,-21.9,-61.06,-44.89,-16.3,-4.55,-21.68,0.0,-48.01
2015-01-01,54.94,5807.49,182.2,59.17,-59.61,4.19,87.11,0.69,528.98,146.33,0.93,-38.93,-86.93,-48.18,-42.25,-4.83,-21.14,0.0,-22.94
2014-01-01,54.69,9324.21,175.49,88.54,-23.16,3.8,96.05,0.75,486.66,8.96,0.76,-25.92,-53.74,-57.3,-35.26,-5.78,-26.66,0.0,-33.71
2013-01-01,47.3,400.97,182.08,56.49,-22.92,4.36,83.71,0.65,561.53,6.23,0.8,-24.41,-46.97,-66.48,-31.56,-6.99,-30.51,0.0,-26.23
2012-01-01,38.53,615.16,234.99,91.05,7.14,4.7,77.65,1.02,357.84,10.84,1.03,1.97,3.06,12.53,1.83,0.88,-27.76,6.85,-17.08
