,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,48.42,136.36,68.91,57.33,296.94,34.5,10.57,18.08,20.18,3.35,1.17,3.31,6.22,12.58,2.83,1.06,22.91,133.81,3.15
2016-01-01,45.38,267.06,109.25,95.45,576.75,39.97,9.13,15.15,24.09,4.61,1.26,8.47,16.79,30.67,6.7,2.63,37.87,181.53,10.27
2015-01-01,54.71,156.52,66.69,53.25,157.31,44.14,8.26,16.26,22.44,4.0,1.43,9.82,22.22,35.84,6.81,3.0,33.79,185.62,12.84
2014-01-01,57.47,115.74,57.84,44.54,59.74,39.75,9.18,16.34,22.33,3.44,1.37,8.9,21.1,36.17,6.38,2.52,39.95,199.96,19.83
