,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,32.16,234.22,256.59,186.5,39.89,3.38,107.98,5.68,64.26,3.37,1.09,5.73,8.42,13.72,5.1,1.14,31.17,80.99,-0.73
2016-01-01,34.86,213.61,265.03,179.48,45.69,4.17,87.52,6.42,56.85,3.71,1.25,9.17,14.19,22.05,7.15,1.85,17.53,57.66,3.76
