,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,55.74,217.53,193.38,115.29,14.96,3.09,118.12,1.26,289.68,2.15,0.63,6.36,13.13,27.21,9.44,2.24,-12.22,-8.29,-10.92
2016-01-01,53.9,232.47,204.97,87.24,35.35,4.82,75.72,1.14,320.17,2.52,0.76,9.29,19.33,35.53,11.79,2.71,6.56,0.75,-1.23
2015-01-01,52.87,212.97,224.59,75.05,37.9,4.59,79.52,1.17,311.96,2.5,0.73,10.57,22.86,34.2,14.05,2.82,4.89,0.0,0.0
