,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,22.19,892.41,392.85,334.65,-1790.01,4.04,90.34,3.82,95.54,5.57,0.52,-4.97,-6.87,-840.75,-9.95,-0.3,-2.4,-338.9,-0.41
2016-01-01,23.45,636.26,359.04,291.86,-1892.43,23.58,15.47,5.04,72.42,6.4,0.83,-4.39,-5.8,-754.34,-5.51,0.29,-60.29,77.09,-12.74
2015-01-01,17.81,584.78,461.12,372.11,14378.09,44.89,8.13,4.98,73.29,6.27,0.96,0.35,0.42,-672.21,0.36,0.03,28.71,75.63,2.29
