,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,15.58,497.72,460.49,362.62,453.81,51.7,7.05,4.66,78.32,5.12,0.89,15.06,17.69,0.82,16.92,7.15,89.08,125.38,24.36
2016-01-01,12.45,340.33,505.17,347.89,159.12,37.78,9.66,5.26,69.39,5.5,1.4,27.19,33.12,1.11,19.3,9.41,267.19,130.62,26.87
2015-01-01,25.41,243.77,314.18,215.68,60.17,21.41,17.04,3.87,94.31,4.49,1.43,25.66,34.93,87.63,17.67,8.09,240.07,102.06,25.83
