,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,31.83,367.4,230.83,86.83,-533.02,40.13,9.09,0.7,521.42,3.78,0.7,-2.51,-3.74,-11.75,-3.7,-0.87,2.04,50.51,-0.32
2016-01-01,33.61,403.33,239.18,107.33,5.58,43.54,8.38,0.9,405.55,4.76,0.79,0.6,0.9,0.09,0.78,0.23,32.1,44.42,7.56
2015-01-01,34.07,497.9,262.64,148.59,536.56,49.99,7.3,1.11,328.82,6.48,0.86,3.61,5.39,17.48,4.15,1.39,7.2,30.87,-2.91
2014-01-01,32.11,598.1,272.73,149.46,332.32,48.25,7.56,1.23,296.74,9.16,1.04,5.4,8.14,24.15,4.97,2.03,17.2,48.32,1.86
2013-01-01,35.68,442.94,238.15,97.71,189.93,41.91,8.7,1.43,255.24,9.48,1.38,3.03,4.72,17.04,2.27,1.21,7.88,31.96,-7.15
2012-01-01,34.0,435.0,203.0,94.0,233394.0,44.18,8.26,1.85,197.29,8.84,1.33,8.0,14.0,26.0,6.0,3.42,15.0,104.0,4.0
