,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,21.46,249.82,420.25,317.13,710.97,5.08,71.85,4.34,84.10,2.68,0.90,11.48,14.86,103.34,12.72,7.26,106.39,105.86,7.83
2016,24.30,248.26,336.16,255.50,600.49,5.75,63.47,4.17,87.52,3.04,0.98,15.18,19.67,122.74,15.42,9.09,86.46,88.16,10.07
2015,21.44,268.83,414.02,292.10,231.20,5.55,65.76,3.88,94.07,3.22,1.04,16.47,20.90,109.60,15.72,8.55,124.85,73.29,13.44
2014,21.73,250.68,365.36,242.81,0.00,5.48,66.60,3.84,95.05,3.37,1.14,15.77,19.90,87.07,13.87,6.79,95.10,66.07,8.90
2013,19.64,248.68,401.43,254.33,93.44,5.66,64.48,3.79,96.30,3.13,1.13,12.65,17.39,63.70,11.03,5.09,83.43,62.68,8.09
