,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017,31.75,167.10,163.98,117.93,5.97,7.55,48.34,3.48,104.88,1.80,0.71,2.71,3.44,13.31,3.16,1.00,76.85,102.86,20.85
2016,37.22,174.07,153.26,103.64,12.37,5.77,63.25,2.80,130.35,1.77,0.62,4.14,5.69,22.24,6.13,1.84,10.20,78.17,-1.17
2015,29.51,225.88,233.73,168.13,17.21,6.95,52.51,3.11,117.36,2.48,0.81,8.19,12.30,44.14,9.57,4.07,56.11,90.74,12.43
2014,45.95,187.69,154.37,94.97,25.11,9.12,40.02,3.41,107.03,3.37,1.10,13.93,25.50,81.60,12.13,6.07,17.21,76.60,9.58
2013,49.52,156.43,129.67,80.14,23.31,9.97,36.60,3.52,103.69,3.46,1.16,10.55,21.10,72.80,8.74,5.53,22.46,80.06,13.79
