,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,56.27,139.41,167.76,95.52,1126.12,3.96,92.17,2.72,134.19,1.31,0.71,6.16,13.13,31.29,7.88,2.5,77.78,37.57,21.28
2016-01-01,58.62,133.47,166.63,92.81,300.53,2.62,139.31,2.03,179.8,0.88,0.48,1.91,3.07,6.4,2.65,0.54,31.54,-0.69,10.17
2015-01-01,57.77,108.69,101.39,54.13,322.75,2.37,154.0,2.07,176.32,1.0,0.47,1.14,1.7,4.3,1.57,0.3,-7.54,-12.54,-4.16
2014-01-01,54.72,130.57,106.24,68.22,1139.03,2.61,139.84,2.51,145.41,1.66,0.58,3.59,3.75,13.83,5.62,1.15,1.34,-9.82,0.87
