,負債佔資產比率(%),長期資金佔固定資產比率(%),流動比率(%),速動比率(%),利息保障倍數(%),應收款項週轉率(次),應收款項收現日數,存貨週轉率(次),平均售貨日數,固定資產週轉率(次),總資產週轉率(次),資產報酬率(%),股東權益報酬率(%),營業利益佔實收資本比率(%),純益率(%),每股盈餘(元),現金流量比率(%),現金流量允當比率(%),現金再投資比率(%)
2017-01-01,16.09,4108.83,585.17,579.65,0.0,8.64,42.24,0.0,0.0,22.26,0.5,-16.73,-19.86,-22.92,-32.88,-2.56,-64.81,66.4,-12.15
2016-01-01,15.4,3485.85,656.49,649.18,0.0,7.58,48.15,5.19,70.32,17.93,0.49,-5.54,-6.62,-8.15,-11.25,-0.98,-65.99,138.59,-10.87
2015-01-01,17.08,2867.48,643.45,639.02,0.0,7.26,50.27,0.0,0.0,23.82,0.59,1.41,1.71,9.04,2.39,0.27,16.83,193.76,2.86
2014-01-01,17.58,4275.5,638.3,631.17,0.0,7.09,51.48,0.0,0.0,35.98,0.75,17.96,21.84,54.08,23.84,3.98,105.63,287.51,18.3
2013-01-01,17.96,3857.83,649.37,647.66,0.0,6.2,58.87,28182.22,0.01,28.72,0.72,18.0,22.33,52.07,24.96,4.25,94.06,320.22,16.12
2012-01-01,20.15,4051.92,623.11,610.86,0.0,6.16,59.25,5300.12,0.06,30.49,0.64,22.91,29.73,86.02,32.65,6.89,145.51,411.95,22.14
2011-01-01,26.25,3908.04,556.38,542.27,0.0,6.79,53.75,4199.91,0.08,32.0,0.68,35.91,51.22,157.49,34.32,14.43,205.08,949.82,42.08
2010-01-01,41.85,1099.28,208.56,207.82,0.0,6.87,53.12,331.02,1.1,20.04,1.06,32.08,54.36,74.26,22.85,6.29,74.78,150.76,51.18
2009-01-01,31.3,966.7,183.61,180.6,0.0,5.0,73.0,155.21,2.35,9.0,0.64,-3.82,34.14,-9.19,-4.06,-1.23,8.52,-68.37,4.37
